ID ,TX,RX,Freq (MHz),TX Lat (D.M),TX Long (D.M),RX Lat (D.M),RX Long (D.M),Distance (km),SSN,Year,Month
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,38,73,7
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,33,73,10
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,33,74,1
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,34,74,4
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,30,74,10
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,23,75,1
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,19,75,4
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,15,75,7
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,15,75,10
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,15,76,1
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,13,76,4
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,13,76,7
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,14,76,10
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,17,77,1
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,22,77,4
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,29,77,7
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,46,77,10
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,61,78,1
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,77,78,4
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,97,78,7
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,111,78,10
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,141,79,4
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,155,79,7
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,158,79,10
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,159,80,4
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,153,80,7
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,150,80,10
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,140,81,1
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,143,81,4
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,140,81,7
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,142,81,10
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,137,82,1
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,124,82,4
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,115,82,7
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,96,82,10
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,93,83,1
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,68,83,10
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,60,84,1
136,FORT COLLINS,HIRAISO,15.0,40.42N,105.02W,36.22N,140.38E,9144,50,84,4
137,MEYERTON,NORDDEICH,11.9,26.35S,28.08E,53.34N,7.07E,9145,15,85,7
137,MEYERTON,NORDDEICH,11.9,26.35S,28.08E,53.34N,7.07E,9145,14,85,8
137,MEYERTON,NORDDEICH,11.9,26.35S,28.08E,53.34N,7.07E,9145,13,85,9
137,MEYERTON,NORDDEICH,11.9,26.35S,28.08E,53.34N,7.07E,9145,12,85,10
138,MEYERTON,NORDDEICH,17.8,26.35S,28.08E,53.34N,7.07E,9145,15,85,7
138,MEYERTON,NORDDEICH,17.8,26.35S,28.08E,53.34N,7.07E,9145,14,85,8
138,MEYERTON,NORDDEICH,17.8,26.35S,28.08E,53.34N,7.07E,9145,13,85,9
138,MEYERTON,NORDDEICH,17.8,26.35S,28.08E,53.34N,7.07E,9145,12,85,10
139,MEYERTON,NORDDEICH,21.5,26.35S,28.08E,53.34N,7.07E,9145,15,85,7
139,MEYERTON,NORDDEICH,21.5,26.35S,28.08E,53.34N,7.07E,9145,14,85,8
140,DAVENTRY,PANORAMA,21.7,52.15N,1.08W,26.06S,27.55E,9159,29,84,10
140,DAVENTRY,PANORAMA,21.7,52.15N,1.08W,26.06S,27.55E,9159,24,84,11
141,MEYERTON,BALDOCK,25.8,26.35S,28.08E,52.00N,0.08W,9163,29,84,10
142,MAURITIUS,LUECHOW,8.6,20.19S,57.31E,52.59N,11.13E,9287,34,74,4
142,MAURITIUS,LUECHOW,8.6,20.19S,57.31E,52.59N,11.13E,9287,34,74,7
142,MAURITIUS,LUECHOW,8.6,20.19S,57.31E,52.59N,11.13E,9287,30,74,10
142,MAURITIUS,LUECHOW,8.6,20.19S,57.31E,52.59N,11.13E,9287,23,75,1
142,MAURITIUS,LUECHOW,8.6,20.19S,57.31E,52.59N,11.13E,9287,19,75,4
142,MAURITIUS,LUECHOW,8.6,20.19S,57.31E,52.59N,11.13E,9287,15,75,7
143,MAURITIUS,LUECHOW,13.0,20.19S,57.31E,52.59N,11.13E,9287,107,70,4
143,MAURITIUS,LUECHOW,13.0,20.19S,57.31E,52.59N,11.13E,9287,79,71,1
143,MAURITIUS,LUECHOW,13.0,20.19S,57.31E,52.59N,11.13E,9287,70,71,4
143,MAURITIUS,LUECHOW,13.0,20.19S,57.31E,52.59N,11.13E,9287,65,71,7
143,MAURITIUS,LUECHOW,13.0,20.19S,57.31E,52.59N,11.13E,9287,66,71,10
143,MAURITIUS,LUECHOW,13.0,20.19S,57.31E,52.59N,11.13E,9287,71,72,1
143,MAURITIUS,LUECHOW,13.0,20.19S,57.31E,52.59N,11.13E,9287,73,72,4
143,MAURITIUS,LUECHOW,13.0,20.19S,57.31E,52.59N,11.13E,9287,68,72,7
143,MAURITIUS,LUECHOW,13.0,20.19S,57.31E,52.59N,11.13E,9287,61,72,10
143,MAURITIUS,LUECHOW,13.0,20.19S,57.31E,52.59N,11.13E,9287,51,73,1
143,MAURITIUS,LUECHOW,13.0,20.19S,57.31E,52.59N,11.13E,9287,43,73,4
143,MAURITIUS,LUECHOW,13.0,20.19S,57.31E,52.59N,11.13E,9287,38,73,7
143,MAURITIUS,LUECHOW,13.0,20.19S,57.31E,52.59N,11.13E,9287,33,73,10
143,MAURITIUS,LUECHOW,13.0,20.19S,57.31E,52.59N,11.13E,9287,33,74,1
143,MAURITIUS,LUECHOW,13.0,20.19S,57.31E,52.59N,11.13E,9287,34,74,4
143,MAURITIUS,LUECHOW,13.0,20.19S,57.31E,52.59N,11.13E,9287,34,74,7
143,MAURITIUS,LUECHOW,13.0,20.19S,57.31E,52.59N,11.13E,9287,30,74,10
143,MAURITIUS,LUECHOW,13.0,20.19S,57.31E,52.59N,11.13E,9287,23,75,1
143,MAURITIUS,LUECHOW,13.0,20.19S,57.31E,52.59N,11.13E,9287,19,75,4
143,MAURITIUS,LUECHOW,13.0,20.19S,57.31E,52.59N,11.13E,9287,15,75,7
143,MAURITIUS,LUECHOW,13.0,20.19S,57.31E,52.59N,11.13E,9287,15,75,10
144,MAURITIUS,LUECHOW,17.0,20.19S,57.31E,52.59N,11.13E,9287,34,74,4
144,MAURITIUS,LUECHOW,17.0,20.19S,57.31E,52.59N,11.13E,9287,34,74,7
144,MAURITIUS,LUECHOW,17.0,20.19S,57.31E,52.59N,11.13E,9287,30,74,10
144,MAURITIUS,LUECHOW,17.0,20.19S,57.31E,52.59N,11.13E,9287,23,75,1
144,MAURITIUS,LUECHOW,17.0,20.19S,57.31E,52.59N,11.13E,9287,15,75,7
144,MAURITIUS,LUECHOW,17.0,20.19S,57.31E,52.59N,11.13E,9287,15,75,10
145,MAURITIUS,LUECHOW,22.6,20.19S,57.31E,52.59N,11.13E,9287,30,74,10
145,MAURITIUS,LUECHOW,22.6,20.19S,57.31E,52.59N,11.13E,9287,23,75,1
145,MAURITIUS,LUECHOW,22.6,20.19S,57.31E,52.59N,11.13E,9287,19,75,4
145,MAURITIUS,LUECHOW,22.6,20.19S,57.31E,52.59N,11.13E,9287,15,75,7
145,MAURITIUS,LUECHOW,22.6,20.19S,57.31E,52.59N,11.13E,9287,15,75,10
146,SKELTON,PANORAMA,21.7,54.44N,2.54W,26.06S,27.55E,9459,40,84,8
146,SKELTON,PANORAMA,21.7,54.44N,2.54W,26.06S,27.55E,9459,34,84,9
147,QUITO,JURBISE,11.8,0.14S,78.20W,50.33N,3.56E,9483,40,84,8
147,QUITO,JURBISE,11.8,0.14S,78.20W,50.33N,3.56E,9483,29,84,10
147,QUITO,JURBISE,11.8,0.14S,78.20W,50.33N,3.56E,9483,19,85,2
147,QUITO,JURBISE,11.8,0.14S,78.20W,50.33N,3.56E,9483,18,85,3
147,QUITO,JURBISE,11.8,0.14S,78.20W,50.33N,3.56E,9483,18,85,4
148,QUITO,BOCKHACKEN,9.7,0.14S,78.20W,51.07N,7.16E,9721,34,84,9
148,QUITO,BOCKHACKEN,9.7,0.14S,78.20W,51.07N,7.16E,9721,29,84,10
148,QUITO,BOCKHACKEN,9.7,0.14S,78.20W,51.07N,7.16E,9721,24,84,11
148,QUITO,BOCKHACKEN,9.7,0.14S,78.20W,51.07N,7.16E,9721,18,85,3
148,QUITO,BOCKHACKEN,9.7,0.14S,78.20W,51.07N,7.16E,9721,18,85,4
148,QUITO,BOCKHACKEN,9.7,0.14S,78.20W,51.07N,7.16E,9721,17,85,5
148,QUITO,BOCKHACKEN,9.7,0.14S,78.20W,51.07N,7.16E,9721,16,85,6
148,QUITO,BOCKHACKEN,9.7,0.14S,78.20W,51.07N,7.16E,9721,12,85,10
149,DELANO,BEIJING,21.5,35.45N,119.17W,39.57N,116.27E,9849,140,81,1
149,DELANO,BEIJING,21.5,35.45N,119.17W,39.57N,116.27E,9849,143,81,4
149,DELANO,BEIJING,21.5,35.45N,119.17W,39.57N,116.27E,9849,142,81,10
149,DELANO,BEIJING,21.5,35.45N,119.17W,39.57N,116.27E,9849,137,82,1
149,DELANO,BEIJING,21.5,35.45N,119.17W,39.57N,116.27E,9849,124,82,4
149,DELANO,BEIJING,21.5,35.45N,119.17W,39.57N,116.27E,9849,96,82,10
150,SHEPPARTON,DELHI,21.7,36.20S,145.25E,28.43N,77.12E,10151,164,80,1
150,SHEPPARTON,DELHI,21.7,36.20S,145.25E,28.43N,77.12E,10151,161,80,3
150,SHEPPARTON,DELHI,21.7,36.20S,145.25E,28.43N,77.12E,10151,150,80,10
150,SHEPPARTON,DELHI,21.7,36.20S,145.25E,28.43N,77.12E,10151,140,81,7
150,SHEPPARTON,DELHI,21.7,36.20S,145.25E,28.43N,77.12E,10151,141,81,8
150,SHEPPARTON,DELHI,21.7,36.20S,145.25E,28.43N,77.12E,10151,143,81,9
150,SHEPPARTON,DELHI,21.7,36.20S,145.25E,28.43N,77.12E,10151,142,81,10
150,SHEPPARTON,DELHI,21.7,36.20S,145.25E,28.43N,77.12E,10151,139,81,11
150,SHEPPARTON,DELHI,21.7,36.20S,145.25E,28.43N,77.12E,10151,138,81,12
150,SHEPPARTON,DELHI,21.7,36.20S,145.25E,28.43N,77.12E,10151,137,82,1
150,SHEPPARTON,DELHI,21.7,36.20S,145.25E,28.43N,77.12E,10151,86,83,3
150,SHEPPARTON,DELHI,21.7,36.20S,145.25E,28.43N,77.12E,10151,82,83,4
150,SHEPPARTON,DELHI,21.7,36.20S,145.25E,28.43N,77.12E,10151,71,83,6
150,SHEPPARTON,DELHI,21.7,36.20S,145.25E,28.43N,77.12E,10151,66,83,7
150,SHEPPARTON,DELHI,21.7,36.20S,145.25E,28.43N,77.12E,10151,66,83,8
151,QUITO,JOKELA,11.8,0.14S,78.20W,60.34N,25.00E,10754,40,84,8
151,QUITO,JOKELA,11.8,0.14S,78.20W,60.34N,25.00E,10754,17,85,5
152,WASHINGTON,HIRAISO,15.0,39.00N,76.48W,36.22N,140.38E,10798,20,64,1
152,WASHINGTON,HIRAISO,15.0,39.00N,76.48W,36.22N,140.38E,10798,13,64,4
152,WASHINGTON,HIRAISO,15.0,39.00N,76.48W,36.22N,140.38E,10798,10,64,7
152,WASHINGTON,HIRAISO,15.0,39.00N,76.48W,36.22N,140.38E,10798,10,64,10
152,WASHINGTON,HIRAISO,15.0,39.00N,76.48W,36.22N,140.38E,10798,12,65,1
152,WASHINGTON,HIRAISO,15.0,39.00N,76.48W,36.22N,140.38E,10798,14,65,4
152,WASHINGTON,HIRAISO,15.0,39.00N,76.48W,36.22N,140.38E,10798,16,65,7
152,WASHINGTON,HIRAISO,15.0,39.00N,76.48W,36.22N,140.38E,10798,20,65,10
152,WASHINGTON,HIRAISO,15.0,39.00N,76.48W,36.22N,140.38E,10798,28,66,1
152,WASHINGTON,HIRAISO,15.0,39.00N,76.48W,36.22N,140.38E,10798,37,66,4
152,WASHINGTON,HIRAISO,15.0,39.00N,76.48W,36.22N,140.38E,10798,50,66,7
153,DARWIN,JOKELA,7.1,12.25S,130.37E,60.34N,25.00E,12059,21,84,12
153,DARWIN,JOKELA,7.1,12.25S,130.37E,60.34N,25.00E,12059,18,85,3
153,DARWIN,JOKELA,7.1,12.25S,130.37E,60.34N,25.00E,12059,18,85,4
153,DARWIN,JOKELA,7.1,12.25S,130.37E,60.34N,25.00E,12059,17,85,5
154,DARWIN,JOKELA,21.7,12.25S,130.37E,60.34N,25.00E,12059,21,84,12
155,CARNARVON,JOKELA,15.4,24.54S,113.43E,60.34N,25.00E,12332,21,84,12
155,CARNARVON,JOKELA,15.4,24.54S,113.43E,60.34N,25.00E,12332,18,85,3
155,CARNARVON,JOKELA,15.4,24.54S,113.43E,60.34N,25.00E,12332,18,85,4
156,CARNARVON,JOKELA,17.7,24.54S,113.43E,60.34N,25.00E,12332,21,84,12
156,CARNARVON,JOKELA,17.7,24.54S,113.43E,60.34N,25.00E,12332,18,85,3
156,CARNARVON,JOKELA,17.7,24.54S,113.43E,60.34N,25.00E,12332,18,85,4
156,CARNARVON,JOKELA,17.7,24.54S,113.43E,60.34N,25.00E,12332,17,85,5
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,33,74,1
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,34,74,3
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,34,74,4
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,35,74,5
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,35,74,6
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,34,74,7
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,33,74,8
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,32,74,9
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,30,74,10
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,28,74,11
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,25,74,12
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,23,75,1
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,14,75,9
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,15,75,10
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,16,75,11
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,16,75,12
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,13,76,2
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,12,76,3
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,13,76,4
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,13,76,5
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,12,76,6
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,13,76,7
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,14,76,8
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,14,76,9
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,14,76,10
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,14,76,11
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,15,76,12
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,17,77,1
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,18,77,2
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,20,77,3
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,22,77,4
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,24,77,5
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,26,77,6
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,33,77,8
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,39,77,9
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,46,77,10
157,KOGANEI,SYOWA,10.0,35.41N,139.31E,69.00S,39.35E,14066,52,77,11
158,KOGANEI,SYOWA,15.0,35.41N,139.31E,69.00S,39.35E,14066,18,77,2
158,KOGANEI,SYOWA,15.0,35.41N,139.31E,69.00S,39.35E,14066,20,77,3
158,KOGANEI,SYOWA,15.0,35.41N,139.31E,69.00S,39.35E,14066,22,77,4
158,KOGANEI,SYOWA,15.0,35.41N,139.31E,69.00S,39.35E,14066,24,77,5
158,KOGANEI,SYOWA,15.0,35.41N,139.31E,69.00S,39.35E,14066,26,77,6
158,KOGANEI,SYOWA,15.0,35.41N,139.31E,69.00S,39.35E,14066,39,77,9
158,KOGANEI,SYOWA,15.0,35.41N,139.31E,69.00S,39.35E,14066,46,77,10
158,KOGANEI,SYOWA,15.0,35.41N,139.31E,69.00S,39.35E,14066,52,77,11
159,SANWA,SYOWA,10.0,36.11N,139.51E,69.00S,39.35E,14129,57,77,12
159,SANWA,SYOWA,10.0,36.11N,139.51E,69.00S,39.35E,14129,61,78,1
159,SANWA,SYOWA,10.0,36.11N,139.51E,69.00S,39.35E,14129,65,78,2
159,SANWA,SYOWA,10.0,36.11N,139.51E,69.00S,39.35E,14129,137,79,3
159,SANWA,SYOWA,10.0,36.11N,139.51E,69.00S,39.35E,14129,141,79,4
159,SANWA,SYOWA,10.0,36.11N,139.51E,69.00S,39.35E,14129,147,79,5
159,SANWA,SYOWA,10.0,36.11N,139.51E,69.00S,39.35E,14129,153,79,6
159,SANWA,SYOWA,10.0,36.11N,139.51E,69.00S,39.35E,14129,155,79,7
159,SANWA,SYOWA,10.0,36.11N,139.51E,69.00S,39.35E,14129,155,79,8
159,SANWA,SYOWA,10.0,36.11N,139.51E,69.00S,39.35E,14129,156,79,9
159,SANWA,SYOWA,10.0,36.11N,139.51E,69.00S,39.35E,14129,158,79,10
159,SANWA,SYOWA,10.0,36.11N,139.51E,69.00S,39.35E,14129,162,79,11
159,SANWA,SYOWA,10.0,36.11N,139.51E,69.00S,39.35E,14129,165,79,12
160,SANWA,SYOWA,15.0,36.11N,139.51E,69.00S,39.35E,14129,57,77,12
160,SANWA,SYOWA,15.0,36.11N,139.51E,69.00S,39.35E,14129,61,78,1
160,SANWA,SYOWA,15.0,36.11N,139.51E,69.00S,39.35E,14129,65,78,2
160,SANWA,SYOWA,15.0,36.11N,139.51E,69.00S,39.35E,14129,70,78,3
160,SANWA,SYOWA,15.0,36.11N,139.51E,69.00S,39.35E,14129,77,78,4
160,SANWA,SYOWA,15.0,36.11N,139.51E,69.00S,39.35E,14129,83,78,5
160,SANWA,SYOWA,15.0,36.11N,139.51E,69.00S,39.35E,14129,89,78,6
160,SANWA,SYOWA,15.0,36.11N,139.51E,69.00S,39.35E,14129,97,78,7
160,SANWA,SYOWA,15.0,36.11N,139.51E,69.00S,39.35E,14129,104,78,8
160,SANWA,SYOWA,15.0,36.11N,139.51E,69.00S,39.35E,14129,108,78,9
160,SANWA,SYOWA,15.0,36.11N,139.51E,69.00S,39.35E,14129,111,78,10
160,SANWA,SYOWA,15.0,36.11N,139.51E,69.00S,39.35E,14129,113,78,11
160,SANWA,SYOWA,15.0,36.11N,139.51E,69.00S,39.35E,14129,118,78,12
160,SANWA,SYOWA,15.0,36.11N,139.51E,69.00S,39.35E,14129,124,79,1
160,SANWA,SYOWA,15.0,36.11N,139.51E,69.00S,39.35E,14129,131,79,2
160,SANWA,SYOWA,15.0,36.11N,139.51E,69.00S,39.35E,14129,137,79,3
160,SANWA,SYOWA,15.0,36.11N,139.51E,69.00S,39.35E,14129,141,79,4
160,SANWA,SYOWA,15.0,36.11N,139.51E,69.00S,39.35E,14129,147,79,5
160,SANWA,SYOWA,15.0,36.11N,139.51E,69.00S,39.35E,14129,153,79,6
160,SANWA,SYOWA,15.0,36.11N,139.51E,69.00S,39.35E,14129,155,79,7
160,SANWA,SYOWA,15.0,36.11N,139.51E,69.00S,39.35E,14129,155,79,8
160,SANWA,SYOWA,15.0,36.11N,139.51E,69.00S,39.35E,14129,156,79,9
160,SANWA,SYOWA,15.0,36.11N,139.51E,69.00S,39.35E,14129,158,79,10
160,SANWA,SYOWA,15.0,36.11N,139.51E,69.00S,39.35E,14129,162,79,11
160,SANWA,SYOWA,15.0,36.11N,139.51E,69.00S,39.35E,14129,165,79,12
161,CANBERRA,LUECHOW,5.1,35.18S,149.12E,52.59N,11.13E,16206,30,74,10
161,CANBERRA,LUECHOW,5.1,35.18S,149.12E,52.59N,11.13E,16206,23,75,1
161,CANBERRA,LUECHOW,5.1,35.18S,149.12E,52.59N,11.13E,16206,19,75,4
161,CANBERRA,LUECHOW,5.1,35.18S,149.12E,52.59N,11.13E,16206,15,75,7
161,CANBERRA,LUECHOW,5.1,35.18S,149.12E,52.59N,11.13E,16206,15,75,10
161,CANBERRA,LUECHOW,5.1,35.18S,149.12E,52.59N,11.13E,16206,15,76,1
161,CANBERRA,LUECHOW,5.1,35.18S,149.12E,52.59N,11.13E,16206,13,76,4
161,CANBERRA,LUECHOW,5.1,35.18S,149.12E,52.59N,11.13E,16206,13,76,7
161,CANBERRA,LUECHOW,5.1,35.18S,149.12E,52.59N,11.13E,16206,14,76,10
161,CANBERRA,LUECHOW,5.1,35.18S,149.12E,52.59N,11.13E,16206,17,77,1
161,CANBERRA,LUECHOW,5.1,35.18S,149.12E,52.59N,11.13E,16206,22,77,4
161,CANBERRA,LUECHOW,5.1,35.18S,149.12E,52.59N,11.13E,16206,29,77,7
161,CANBERRA,LUECHOW,5.1,35.18S,149.12E,52.59N,11.13E,16206,46,77,10
161,CANBERRA,LUECHOW,5.1,35.18S,149.12E,52.59N,11.13E,16206,61,78,1
161,CANBERRA,LUECHOW,5.1,35.18S,149.12E,52.59N,11.13E,16206,77,78,4
161,CANBERRA,LUECHOW,5.1,35.18S,149.12E,52.59N,11.13E,16206,97,78,7
161,CANBERRA,LUECHOW,5.1,35.18S,149.12E,52.59N,11.13E,16206,111,78,10
161,CANBERRA,LUECHOW,5.1,35.18S,149.12E,52.59N,11.13E,16206,124,79,1
161,CANBERRA,LUECHOW,5.1,35.18S,149.12E,52.59N,11.13E,16206,141,79,4
161,CANBERRA,LUECHOW,5.1,35.18S,149.12E,52.59N,11.13E,16206,155,79,7
161,CANBERRA,LUECHOW,5.1,35.18S,149.12E,52.59N,11.13E,16206,158,79,10
161,CANBERRA,LUECHOW,5.1,35.18S,149.12E,52.59N,11.13E,16206,164,80,1
162,CANBERRA,LUECHOW,11.0,35.18S,149.12E,52.59N,11.13E,16206,30,74,10
162,CANBERRA,LUECHOW,11.0,35.18S,149.12E,52.59N,11.13E,16206,23,75,1
162,CANBERRA,LUECHOW,11.0,35.18S,149.12E,52.59N,11.13E,16206,19,75,4
162,CANBERRA,LUECHOW,11.0,35.18S,149.12E,52.59N,11.13E,16206,15,75,7
162,CANBERRA,LUECHOW,11.0,35.18S,149.12E,52.59N,11.13E,16206,15,75,10
162,CANBERRA,LUECHOW,11.0,35.18S,149.12E,52.59N,11.13E,16206,15,76,1
162,CANBERRA,LUECHOW,11.0,35.18S,149.12E,52.59N,11.13E,16206,13,76,4
162,CANBERRA,LUECHOW,11.0,35.18S,149.12E,52.59N,11.13E,16206,13,76,7
162,CANBERRA,LUECHOW,11.0,35.18S,149.12E,52.59N,11.13E,16206,14,76,10
162,CANBERRA,LUECHOW,11.0,35.18S,149.12E,52.59N,11.13E,16206,17,77,1
162,CANBERRA,LUECHOW,11.0,35.18S,149.12E,52.59N,11.13E,16206,22,77,4
162,CANBERRA,LUECHOW,11.0,35.18S,149.12E,52.59N,11.13E,16206,29,77,7
162,CANBERRA,LUECHOW,11.0,35.18S,149.12E,52.59N,11.13E,16206,46,77,10
162,CANBERRA,LUECHOW,11.0,35.18S,149.12E,52.59N,11.13E,16206,61,78,1
162,CANBERRA,LUECHOW,11.0,35.18S,149.12E,52.59N,11.13E,16206,77,78,4
162,CANBERRA,LUECHOW,11.0,35.18S,149.12E,52.59N,11.13E,16206,97,78,7
162,CANBERRA,LUECHOW,11.0,35.18S,149.12E,52.59N,11.13E,16206,111,78,10
162,CANBERRA,LUECHOW,11.0,35.18S,149.12E,52.59N,11.13E,16206,124,79,1
162,CANBERRA,LUECHOW,11.0,35.18S,149.12E,52.59N,11.13E,16206,141,79,4
162,CANBERRA,LUECHOW,11.0,35.18S,149.12E,52.59N,11.13E,16206,155,79,7
162,CANBERRA,LUECHOW,11.0,35.18S,149.12E,52.59N,11.13E,16206,158,79,10
162,CANBERRA,LUECHOW,11.0,35.18S,149.12E,52.59N,11.13E,16206,164,80,1
163,CANBERRA,LUECHOW,13.9,35.18S,149.12E,52.59N,11.13E,16206,30,74,10
163,CANBERRA,LUECHOW,13.9,35.18S,149.12E,52.59N,11.13E,16206,23,75,1
163,CANBERRA,LUECHOW,13.9,35.18S,149.12E,52.59N,11.13E,16206,19,75,4
163,CANBERRA,LUECHOW,13.9,35.18S,149.12E,52.59N,11.13E,16206,15,75,7
163,CANBERRA,LUECHOW,13.9,35.18S,149.12E,52.59N,11.13E,16206,15,75,10
163,CANBERRA,LUECHOW,13.9,35.18S,149.12E,52.59N,11.13E,16206,15,76,1
163,CANBERRA,LUECHOW,13.9,35.18S,149.12E,52.59N,11.13E,16206,13,76,4
